date,shape_variant_id,exception_type
2013-11-05,101262,2.0
2013-11-05,101263,2.0
2013-11-05,101264,2.0
2013-11-05,101267,2.0
2013-11-05,101268,2.0
2013-11-05,101269,2.0
2013-11-05,101270,2.0
2013-11-05,101271,
2013-11-05,101272,
2013-11-05,101273,2.0
2013-11-05,101274,2.0
2013-11-05,101275,2.0
2013-11-05,101292,
2013-11-05,101293,
2013-11-05,101294,
2013-11-05,101295,
2013-11-05,101296,
2013-11-05,101297,
2013-11-05,101307,2.0
2013-11-05,101308,2.0
2013-11-05,101309,
2013-11-05,101310,
2013-11-05,101311,
2013-11-05,101312,
2013-11-05,101313,
2013-11-05,101314,
2013-11-05,101315,
2013-11-05,101316,
2013-11-05,101317,
2013-11-05,101318,
2013-11-05,101319,
2013-11-05,101320,
2013-11-05,101321,
2013-11-05,101322,
2013-11-05,101323,
2013-11-05,101324,
2013-11-05,101325,
2013-11-05,101326,
2013-11-05,101327,
2013-11-05,101328,
2013-11-05,101329,
2013-11-05,101330,
2013-11-05,101331,
2013-11-05,101332,
2013-11-05,101333,
2013-11-05,101336,
2013-11-05,101337,2.0
2013-11-05,101338,2.0
2013-11-05,101339,2.0
2013-11-05,101340,2.0
2013-11-05,101341,2.0
2013-11-05,101342,2.0
2013-11-05,101343,2.0
2013-11-05,101344,2.0
2013-11-05,101345,2.0
2013-11-05,101346,
2013-11-05,101347,
2013-11-05,101348,2.0
2013-11-05,101349,2.0
2013-11-05,101350,2.0
2013-11-05,101351,2.0
2013-11-05,101352,2.0
2013-11-05,101353,2.0
2013-11-05,101354,
2013-11-05,101355,
2013-11-05,101356,
2013-11-05,101357,
2013-11-05,101358,
2013-11-05,101359,
2013-11-05,101365,
2013-11-05,101366,
2013-11-05,101367,2.0
2013-11-05,101368,2.0
2013-11-05,101369,2.0
2013-11-05,101370,2.0
2013-11-05,101371,2.0
2013-11-05,101372,2.0
2013-11-05,101373,2.0
2013-11-05,101374,2.0
2013-11-05,101375,2.0
2013-11-05,101378,2.0
2013-11-05,101379,2.0
2013-11-05,101380,2.0
2013-11-05,101381,2.0
2013-11-05,101382,
2013-11-05,101383,
2013-11-05,101384,2.0
2013-11-05,101385,2.0
2013-11-05,101386,2.0
2013-11-05,101403,
2013-11-05,101404,
2013-11-05,101405,
2013-11-05,101406,
2013-11-05,101407,
2013-11-05,101408,
2013-11-05,101418,2.0
2013-11-05,101419,2.0
2013-11-05,101420,
2013-11-05,101421,
2013-11-05,101422,
2013-11-05,101423,
2013-11-05,101424,
2013-11-05,101425,
2013-11-05,101426,
2013-11-05,101427,
2013-11-05,101428,
2013-11-05,101429,
2013-11-05,101430,
2013-11-05,101431,
2013-11-05,101432,
2013-11-05,101433,
2013-11-05,101434,
2013-11-05,101435,
2013-11-05,101436,
2013-11-05,101437,
2013-11-05,101438,
2013-11-05,101439,
2013-11-05,101440,
2013-11-05,101441,
2013-11-05,101442,
2013-11-05,101443,
2013-11-05,101444,
2013-11-05,101447,
2013-11-05,101448,2.0
2013-11-05,101449,2.0
2013-11-05,101450,2.0
2013-11-05,101451,2.0
2013-11-05,101452,2.0
2013-11-05,101453,2.0
2013-11-05,101454,2.0
2013-11-05,101455,2.0
2013-11-05,101456,2.0
2013-11-05,101457,
2013-11-05,101458,
2013-11-05,101459,2.0
2013-11-05,101460,2.0
2013-11-05,101461,2.0
2013-11-05,101462,2.0
2013-11-05,101463,2.0
2013-11-05,101464,2.0
2013-11-05,101465,
2013-11-05,101466,
2013-11-05,101467,
2013-11-05,101468,
2013-11-05,101469,
2013-11-05,101470,
2013-11-05,101476,
2013-11-05,101477,
2013-11-05,101478,2.0
2013-11-05,101479,2.0
2013-11-05,101480,2.0
2013-11-05,101481,2.0
2013-11-05,101482,2.0
2013-11-05,101483,2.0
2013-11-05,101484,2.0
2013-11-05,101485,2.0
2013-11-05,101486,2.0
2013-11-05,101489,2.0
2013-11-05,101490,2.0
2013-11-05,101491,2.0
2013-11-05,101492,2.0
2013-11-05,101493,
2013-11-05,101494,
2013-11-05,101495,2.0
2013-11-05,101496,2.0
2013-11-05,101497,2.0
2013-11-05,101514,
2013-11-05,101515,
2013-11-05,101516,
2013-11-05,101517,
2013-11-05,101518,
2013-11-05,101519,
2013-11-05,101529,2.0
2013-11-05,101530,2.0
2013-11-05,101531,
2013-11-05,101532,
2013-11-05,101533,
2013-11-05,101534,
2013-11-05,101535,
2013-11-05,101536,
2013-11-05,101537,
2013-11-05,101538,
2013-11-05,101539,
2013-11-05,101540,
2013-11-05,101541,
2013-11-05,101542,
2013-11-05,101543,
2013-11-05,101544,
2013-11-05,101545,
2013-11-05,101546,
2013-11-05,101547,
2013-11-05,101548,
2013-11-05,101549,
2013-11-05,101550,
2013-11-05,101551,
2013-11-05,101552,
2013-11-05,101553,
2013-11-05,101554,
2013-11-05,101555,
2013-11-05,101558,
2013-11-05,101559,2.0
2013-11-05,101560,2.0
2013-11-05,101561,2.0
2013-11-05,101562,2.0
2013-11-05,101563,2.0
2013-11-05,101564,2.0
2013-11-05,101565,2.0
2013-11-05,101566,2.0
2013-11-05,101567,2.0
2013-11-05,101568,
2013-11-05,101569,
2013-11-05,101570,2.0
2013-11-05,101571,2.0
2013-11-05,101572,2.0
2013-11-05,101573,2.0
2013-11-05,101574,2.0
2013-11-05,101575,2.0
2013-11-05,101576,
2013-11-05,101577,
2013-11-05,101578,
2013-11-05,101579,
2013-11-05,101580,
2013-11-05,101581,
2013-11-05,101587,
2013-11-05,101588,
2013-11-05,101589,2.0
2013-11-05,101590,2.0
2013-11-05,101591,2.0
2013-11-05,101592,2.0
2013-11-05,101593,2.0
2013-11-05,101594,2.0
2013-11-05,101595,2.0
2013-11-05,101596,2.0
2013-11-05,101597,2.0
2013-11-05,101600,2.0
2013-11-05,101601,2.0
2013-11-05,101602,2.0
2013-11-05,101603,2.0
2013-11-05,101604,
2013-11-05,101605,
2013-11-05,101606,2.0
2013-11-05,101607,2.0
2013-11-05,101608,2.0
2013-11-05,101625,
2013-11-05,101626,
2013-11-05,101627,
2013-11-05,101628,
2013-11-05,101629,
2013-11-05,101630,
2013-11-05,101640,2.0
2013-11-05,101641,2.0
2013-11-05,101642,
2013-11-05,101643,
2013-11-05,101644,
2013-11-05,101645,
2013-11-05,101646,
2013-11-05,101647,
2013-11-05,101648,
2013-11-05,101649,
2013-11-05,101650,
2013-11-05,101651,
2013-11-05,101652,
2013-11-05,101653,
2013-11-05,101654,
2013-11-05,101655,
2013-11-05,101656,
2013-11-05,101657,
2013-11-05,101658,
2013-11-05,101659,
2013-11-05,101660,
2013-11-05,101661,
2013-11-05,101662,
2013-11-05,101663,
2013-11-05,101664,
2013-11-05,101665,
2013-11-05,101666,
2013-11-05,101669,
2013-11-05,101670,2.0
2013-11-05,101671,2.0
2013-11-05,101672,2.0
2013-11-05,101673,2.0
2013-11-05,101674,2.0
2013-11-05,101675,2.0
2013-11-05,101676,2.0
2013-11-05,101677,2.0
2013-11-05,101678,2.0
2013-11-05,101679,
2013-11-05,101680,
2013-11-05,101681,2.0
2013-11-05,101682,2.0
2013-11-05,101683,2.0
2013-11-05,101684,2.0
2013-11-05,101685,2.0
2013-11-05,101686,2.0
2013-11-05,101687,
2013-11-05,101688,
2013-11-05,101689,
2013-11-05,101690,
2013-11-05,101691,
2013-11-05,101692,
2013-11-05,101698,
2013-11-05,101699,
2013-11-05,101700,2.0
2013-11-05,101701,2.0
2013-11-05,101702,2.0
2013-11-05,101703,2.0
2013-11-05,101704,2.0
2013-11-05,101705,2.0
2013-11-05,101706,2.0
2013-11-05,101707,2.0
2013-11-05,101708,2.0
2013-11-05,101711,2.0
2013-11-05,101712,2.0
2013-11-05,101713,2.0
2013-11-05,101714,2.0
2013-11-05,101715,
2013-11-05,101716,
2013-11-05,101717,2.0
2013-11-05,101718,2.0
2013-11-05,101719,2.0
2013-11-05,101736,
2013-11-05,101737,
2013-11-05,101738,
2013-11-05,101739,
2013-11-05,101740,
2013-11-05,101741,
2013-11-05,101751,2.0
2013-11-05,101752,2.0
2013-11-05,101753,
2013-11-05,101754,
2013-11-05,101755,
2013-11-05,101756,
2013-11-05,101757,
2013-11-05,101758,
2013-11-05,101759,
2013-11-05,101760,
2013-11-05,101761,
2013-11-05,101762,
2013-11-05,101763,
2013-11-05,101764,
2013-11-05,101765,
2013-11-05,101766,
2013-11-05,101767,
2013-11-05,101768,
2013-11-05,101769,
2013-11-05,101770,
2013-11-05,101771,
2013-11-05,101772,
2013-11-05,101773,
2013-11-05,101774,
2013-11-05,101775,
2013-11-05,101776,
2013-11-05,101777,
2013-11-05,101780,
2013-11-05,101781,2.0
2013-11-05,101782,2.0
2013-11-05,101783,2.0
2013-11-05,101784,2.0
2013-11-05,101785,2.0
2013-11-05,101786,2.0
2013-11-05,101787,2.0
2013-11-05,101788,2.0
2013-11-05,101789,2.0
2013-11-05,101790,
2013-11-05,101791,
2013-11-05,101792,2.0
2013-11-05,101793,2.0
2013-11-05,101794,2.0
2013-11-05,101795,2.0
2013-11-05,101796,2.0
2013-11-05,101797,2.0
2013-11-05,101798,
2013-11-05,101799,
2013-11-05,101800,
2013-11-05,101801,
2013-11-05,101802,
2013-11-05,101803,
2013-11-05,101809,
2013-11-05,101810,
2013-11-05,101811,2.0
2013-11-05,101812,2.0
2013-11-05,101813,2.0
2013-11-05,101814,2.0
2013-11-05,101815,2.0
2013-11-05,101816,2.0
2013-11-05,101817,2.0
2013-11-05,101818,2.0
2013-11-05,101819,2.0
2013-11-05,101822,2.0
2013-11-05,101823,2.0
2013-11-05,101824,2.0
2013-11-05,101825,2.0
2013-11-05,101826,
2013-11-05,101827,
2013-11-05,101828,2.0
2013-11-05,101829,2.0
2013-11-05,101830,2.0
2013-11-05,101847,
2013-11-05,101848,
2013-11-05,101849,
2013-11-05,101850,
2013-11-05,101851,
2013-11-05,101852,
2013-11-05,101862,2.0
2013-11-05,101863,2.0
2013-11-05,101864,
2013-11-05,101865,
2013-11-05,101866,
2013-11-05,101867,
2013-11-05,101868,
2013-11-05,101869,
2013-11-05,101870,
2013-11-05,101871,
2013-11-05,101872,
2013-11-05,101873,
2013-11-05,101874,
2013-11-05,101875,
2013-11-05,101876,
2013-11-05,101877,
2013-11-05,101878,
2013-11-05,101879,
2013-11-05,101880,
2013-11-05,101881,
2013-11-05,101882,
2013-11-05,101883,
2013-11-05,101884,
2013-11-05,101885,
2013-11-05,101886,
2013-11-05,101887,
2013-11-05,101888,
2013-11-05,101891,
2013-11-05,101892,2.0
2013-11-05,101893,2.0
2013-11-05,101894,2.0
2013-11-05,101895,2.0
2013-11-05,101896,2.0
2013-11-05,101897,2.0
2013-11-05,101898,2.0
2013-11-05,101899,2.0
2013-11-05,101900,2.0
2013-11-05,101901,
2013-11-05,101902,
2013-11-05,101903,2.0
2013-11-05,101904,2.0
2013-11-05,101905,2.0
2013-11-05,101906,2.0
2013-11-05,101907,2.0
2013-11-05,101908,2.0
2013-11-05,101909,
2013-11-05,101910,
2013-11-05,101911,
2013-11-05,101912,
2013-11-05,101913,
2013-11-05,101914,
2013-11-05,101920,
2013-11-05,101921,
2013-11-05,101922,2.0
2013-11-05,101923,2.0
2013-11-05,101924,2.0
2013-11-05,101925,2.0
2013-11-05,101926,2.0
2013-11-05,101927,2.0
2013-11-05,101928,2.0
2013-11-05,101929,2.0
2013-11-05,101930,2.0
2013-11-05,101933,2.0
2013-11-05,101934,2.0
2013-11-05,101935,2.0
2013-11-05,101936,2.0
2013-11-05,101937,
2013-11-05,101938,
2013-11-05,101939,2.0
2013-11-05,101940,2.0
2013-11-05,101941,2.0
2013-11-05,101958,
2013-11-05,101959,
2013-11-05,101960,
2013-11-05,101961,
2013-11-05,101962,
2013-11-05,101963,
2013-11-05,101973,2.0
2013-11-05,101974,2.0
2013-11-05,101975,
2013-11-05,101976,
2013-11-05,101977,
2013-11-05,101978,
2013-11-05,101979,
2013-11-05,101980,
2013-11-05,101981,
2013-11-05,101982,
2013-11-05,101983,
2013-11-05,101984,
2013-11-05,101985,
2013-11-05,101986,
2013-11-05,101987,
2013-11-05,101988,
2013-11-05,101989,
2013-11-05,101990,
2013-11-05,101991,
2013-11-05,101992,
2013-11-05,101993,
2013-11-05,101994,
2013-11-05,101995,
2013-11-05,101996,
2013-11-05,101997,
2013-11-05,101998,
2013-11-05,101999,
2013-11-05,102002,
2013-11-05,102003,2.0
2013-11-05,102004,2.0
2013-11-05,102005,2.0
2013-11-05,102006,2.0
2013-11-05,102007,2.0
2013-11-05,102008,2.0
2013-11-05,102009,2.0
2013-11-05,102010,2.0
2013-11-05,102011,2.0
2013-11-05,102012,
2013-11-05,102013,
2013-11-05,102014,2.0
2013-11-05,102015,2.0
2013-11-05,102016,2.0
2013-11-05,102017,2.0
2013-11-05,102018,2.0
2013-11-05,102019,2.0
2013-11-05,102020,
2013-11-05,102021,
2013-11-05,102022,
2013-11-05,102023,
2013-11-05,102024,
2013-11-05,102025,
2013-11-05,102031,
2013-11-05,102032,
2013-11-05,102033,2.0
2013-11-05,102034,2.0
2013-11-05,102035,2.0
2013-11-05,102036,2.0
2013-11-05,102037,2.0
2013-11-05,102038,2.0
2013-11-05,102039,2.0
2013-11-05,102040,2.0
2013-11-05,102041,2.0
2013-11-05,102044,2.0
2013-11-05,102045,2.0
2013-11-05,102046,2.0
2013-11-05,102047,2.0
2013-11-05,102048,
2013-11-05,102049,
2013-11-05,102050,2.0
2013-11-05,102051,2.0
2013-11-05,102052,2.0
2013-11-05,102069,
2013-11-05,102070,
2013-11-05,102071,
2013-11-05,102072,
2013-11-05,102073,
2013-11-05,102074,
2013-11-05,102084,2.0
2013-11-05,102085,2.0
2013-11-05,102086,
2013-11-05,102087,
2013-11-05,102088,
2013-11-05,102089,
2013-11-05,102090,
2013-11-05,102091,
2013-11-05,102092,
2013-11-05,102093,
2013-11-05,102094,
2013-11-05,102095,
2013-11-05,102096,
2013-11-05,102097,
2013-11-05,102098,
2013-11-05,102099,
2013-11-05,102100,
2013-11-05,102101,
2013-11-05,102102,
2013-11-05,102103,
2013-11-05,102104,
2013-11-05,102105,
2013-11-05,102106,
2013-11-05,102107,
2013-11-05,102108,
2013-11-05,102109,
2013-11-05,102110,
2013-11-05,102113,
2013-11-05,102114,2.0
2013-11-05,102115,2.0
2013-11-05,102116,2.0
2013-11-05,102117,2.0
2013-11-05,102118,2.0
2013-11-05,102119,2.0
2013-11-05,102120,2.0
2013-11-05,102121,2.0
2013-11-05,102122,2.0
2013-11-05,102123,
2013-11-05,102124,
2013-11-05,102125,2.0
2013-11-05,102126,2.0
2013-11-05,102127,2.0
2013-11-05,102128,2.0
2013-11-05,102129,2.0
2013-11-05,102130,2.0
2013-11-05,102131,
2013-11-05,102132,
2013-11-05,102133,
2013-11-05,102134,
2013-11-05,102135,
2013-11-05,102136,
2013-11-05,102142,
2013-11-05,102143,
2013-11-05,102144,2.0
2013-11-05,102145,2.0
2013-11-05,102146,2.0
2013-11-05,102147,2.0
2013-11-05,102148,2.0
2013-11-05,102149,2.0
2013-11-05,102150,2.0
2013-11-05,102151,2.0
2013-11-05,102152,2.0
2013-11-05,102155,2.0
2013-11-05,102156,2.0
2013-11-05,102157,2.0
2013-11-05,102158,2.0
2013-11-05,102159,
2013-11-05,102160,
2013-11-05,102161,2.0
2013-11-05,102162,2.0
2013-11-05,102163,2.0
2013-11-05,102180,
2013-11-05,102181,
2013-11-05,102182,
2013-11-05,102183,
2013-11-05,102184,
2013-11-05,102185,
2013-11-05,102195,2.0
2013-11-05,102196,2.0
2013-11-05,102197,
2013-11-05,102198,
2013-11-05,102199,
2013-11-05,102200,
2013-11-05,102201,
2013-11-05,102202,
2013-11-05,102203,
2013-11-05,102204,
2013-11-05,102205,
2013-11-05,102206,
2013-11-05,102207,
2013-11-05,102208,
2013-11-05,102209,
2013-11-05,102210,
2013-11-05,102211,
2013-11-05,102212,
2013-11-05,102213,
2013-11-05,102214,
2013-11-05,102215,
2013-11-05,102216,
2013-11-05,102217,
2013-11-05,102218,
2013-11-05,102219,
2013-11-05,102220,
2013-11-05,102221,
2013-11-05,102224,
2013-11-05,102225,2.0
2013-11-05,102226,2.0
2013-11-05,102227,2.0
2013-11-05,102228,2.0
2013-11-05,102229,2.0
2013-11-05,102230,2.0
2013-11-05,102231,2.0
2013-11-05,102232,2.0
2013-11-05,102233,2.0
2013-11-05,102234,
2013-11-05,102235,
2013-11-05,102236,2.0
2013-11-05,102237,2.0
2013-11-05,102238,2.0
2013-11-05,102239,2.0
2013-11-05,102240,2.0
2013-11-05,102241,2.0
2013-11-05,102242,
2013-11-05,102243,
2013-11-05,102244,
2013-11-05,102245,
2013-11-05,102246,
2013-11-05,102247,
2013-11-05,102253,
2013-11-05,102254,
2013-11-05,102255,2.0
2013-11-05,102256,2.0
2013-11-05,102257,2.0
2013-11-05,102258,2.0
2013-11-05,102259,2.0
2013-11-05,102260,2.0
2013-11-05,102261,2.0
2013-11-05,102262,2.0
2013-11-05,102263,2.0
2013-11-05,102266,2.0
2013-11-05,102267,2.0
2013-11-05,102268,2.0
2013-11-05,102269,2.0
2013-11-05,102270,
2013-11-05,102271,
2013-11-05,102272,2.0
2013-11-05,102273,2.0
2013-11-05,102274,2.0
2013-11-05,102291,
2013-11-05,102292,
2013-11-05,102293,
2013-11-05,102294,
2013-11-05,102295,
2013-11-05,102296,
2013-11-05,102306,2.0
2013-11-05,102307,2.0
2013-11-05,102308,
2013-11-05,102309,
2013-11-05,102310,
2013-11-05,102311,
2013-11-05,102312,
2013-11-05,102313,
2013-11-05,102314,
2013-11-05,102315,
2013-11-05,102316,
2013-11-05,102317,
2013-11-05,102318,
2013-11-05,102319,
2013-11-05,102320,
2013-11-05,102321,
2013-11-05,102322,
2013-11-05,102323,
2013-11-05,102324,
2013-11-05,102325,
2013-11-05,102326,
2013-11-05,102327,
2013-11-05,102328,
2013-11-05,102329,
2013-11-05,102330,
2013-11-05,102331,
2013-11-05,102332,
2013-11-05,102335,
2013-11-05,102336,2.0
2013-11-05,102337,2.0
2013-11-05,102338,2.0
2013-11-05,102339,2.0
2013-11-05,102340,2.0
2013-11-05,102341,2.0
2013-11-05,102342,2.0
2013-11-05,102343,2.0
2013-11-05,102344,2.0
2013-11-05,102345,
2013-11-05,102346,
2013-11-05,102347,2.0
2013-11-05,102348,2.0
2013-11-05,102349,2.0
2013-11-05,102350,2.0
2013-11-05,102351,2.0
2013-11-05,102352,2.0
2013-11-05,102353,
2013-11-05,102354,
2013-11-05,102355,
2013-11-05,102356,
2013-11-05,102357,
2013-11-05,102358,
2013-11-05,102364,
2013-11-05,102365,
2013-11-05,102366,2.0
2013-11-05,102367,2.0
2013-11-05,102368,2.0
2013-11-05,102369,2.0
2013-11-05,102370,2.0
2013-11-05,102371,2.0
2013-11-05,102372,2.0
2013-11-05,102373,2.0
2013-11-05,102374,2.0
2013-11-05,102377,2.0
2013-11-05,102378,2.0
2013-11-05,102379,2.0
2013-11-05,102380,2.0
2013-11-05,102381,
2013-11-05,102382,
2013-11-05,102383,2.0
2013-11-05,102384,2.0
2013-11-05,102385,2.0
2013-11-05,102402,
2013-11-05,102403,
2013-11-05,102404,
2013-11-05,102405,
2013-11-05,102406,
2013-11-05,102407,
2013-11-05,102409,
2013-11-05,102413,
2013-11-05,102415,
2013-11-05,102416,
2013-11-05,102417,
2013-11-05,102418,
2013-11-05,102419,2.0
2013-11-05,102420,
2013-11-05,102421,
2013-11-05,102431,
2013-11-05,102443,
2013-11-05,102444,
2013-11-05,102445,
2013-11-05,102446,2.0
2013-11-05,102447,2.0
2013-11-05,102448,2.0
2013-11-05,102449,2.0
2013-11-05,102450,2.0
2013-11-05,102451,2.0
2013-11-05,102452,2.0
2013-11-05,102453,2.0
2013-11-05,102454,2.0
2013-11-05,102455,2.0
2013-11-05,102456,2.0
2013-11-05,102457,2.0
2013-11-05,102458,2.0
2013-11-05,102459,
2013-11-05,102460,
2013-11-05,102461,2.0
2013-11-05,102462,2.0
2013-11-05,102463,2.0
2013-11-05,102475,
2013-11-05,102476,
2013-11-05,102477,
2013-11-05,102478,
2013-11-05,102479,
2013-11-05,102480,
2013-11-06,100006,
2013-11-06,100007,
2013-11-06,100008,
2013-11-06,100009,
2013-11-06,100010,
2013-11-06,100011,
2013-11-06,100012,
2013-11-06,100013,
2013-11-06,100014,
2013-11-06,100015,
2013-11-06,100016,
2013-11-06,100019,
2013-11-06,100020,
2013-11-06,100025,
2013-11-06,100026,
2013-11-06,100027,
2013-11-06,100028,
2013-11-06,100029,
2013-11-06,100030,
2013-11-06,100031,
2013-11-06,100037,
2013-11-06,100038,
2013-11-06,100039,2.0
2013-11-06,100040,2.0
2013-11-06,100041,
2013-11-06,100042,
2013-11-06,100043,
2013-11-06,100044,
2013-11-06,100047,
2013-11-06,100048,
2013-11-06,100049,
2013-11-06,100050,
2013-11-06,100051,
2013-11-06,100052,
2013-11-06,100053,
2013-11-06,100054,
2013-11-06,100055,
2013-11-06,100057,
2013-11-06,100058,
2013-11-06,100059,
2013-11-06,100061,
2013-11-06,100062,
2013-11-06,100065,
2013-11-06,100066,
2013-11-06,100067,
2013-11-06,100068,2.0
2013-11-06,100068,
2013-11-06,100069,2.0
2013-11-06,100069,
2013-11-06,100070,2.0
2013-11-06,100072,
2013-11-06,100073,2.0
2013-11-06,100074,
2013-11-06,100077,2.0
2013-11-06,100078,2.0
2013-11-06,100087,
2013-11-06,100088,
2013-11-06,100089,
2013-11-06,100091,
2013-11-06,100098,
2013-11-06,100099,
2013-11-06,100100,
2013-11-06,100101,
2013-11-06,100102,
2013-11-06,100111,2.0
2013-11-06,100113,2.0
2013-11-06,100115,2.0
2013-11-06,100116,2.0
2013-11-06,100117,2.0
2013-11-06,100118,
2013-11-06,100119,
2013-11-06,100120,
2013-11-06,100121,
2013-11-06,100122,
2013-11-06,100123,2.0
2013-11-06,100124,2.0
2013-11-06,100125,2.0
2013-11-06,100126,2.0
2013-11-06,100134,
2013-11-06,100135,
2013-11-06,100136,
2013-11-06,100137,2.0
2013-11-06,100138,2.0
2013-11-06,100139,2.0
2013-11-06,100140,2.0
2013-11-06,100141,2.0
2013-11-06,100142,
2013-11-06,100147,2.0
2013-11-06,100148,2.0
2013-11-06,100149,2.0
2013-11-06,100150,2.0
2013-11-06,100151,2.0
2013-11-06,100153,2.0
2013-11-06,100154,2.0
2013-11-06,100155,2.0
2013-11-06,100156,2.0
2013-11-06,100157,2.0
2013-11-06,100158,2.0
2013-11-06,100159,2.0
2013-11-06,100160,2.0
2013-11-06,100161,2.0
2013-11-06,100162,2.0
2013-11-06,100163,2.0
2013-11-06,100164,2.0
2013-11-06,100165,2.0
2013-11-06,100166,2.0
2013-11-06,100167,2.0
2013-11-06,100168,
2013-11-06,100169,
2013-11-06,100172,2.0
2013-11-06,100173,2.0
2013-11-06,100174,2.0
2013-11-06,100175,2.0
2013-11-06,100176,2.0
2013-11-06,100177,2.0
2013-11-06,100179,
2013-11-06,100182,
2013-11-06,100183,
2013-11-06,100185,
2013-11-06,100186,
2013-11-06,100188,
2013-11-06,100189,
2013-11-06,100194,2.0
2013-11-06,100195,2.0
2013-11-06,100199,
2013-11-06,100202,
2013-11-06,100204,
2013-11-06,100205,
2013-11-06,100206,
2013-11-06,100207,
2013-11-06,100208,
2013-11-06,100209,
2013-11-06,100210,
2013-11-06,100211,2.0
2013-11-06,100216,
2013-11-06,100217,
2013-11-06,100218,
2013-11-06,100219,
2013-11-06,100224,
2013-11-06,100230,
2013-11-06,100231,
2013-11-06,100235,2.0
2013-11-06,100236,2.0
2013-11-06,100237,2.0
2013-11-06,100238,2.0
2013-11-06,100239,2.0
2013-11-06,100240,2.0
2013-11-06,100241,2.0
2013-11-06,100242,2.0
2013-11-06,100243,2.0
2013-11-06,100244,
2013-11-06,100244,2.0
2013-11-06,100245,
2013-11-06,100245,2.0
2013-11-06,100246,
2013-11-06,100246,2.0
2013-11-06,100247,
2013-11-06,100247,2.0
2013-11-06,100248,
2013-11-06,100248,2.0
2013-11-06,100249,
2013-11-06,100250,
2013-11-06,100251,
2013-11-06,100252,
2013-11-06,100253,
2013-11-06,100257,
2013-11-06,100258,
2013-11-06,100259,
2013-11-06,100260,
2013-11-06,100261,
2013-11-06,100262,
2013-11-06,100268,
2013-11-06,100272,
2013-11-06,100273,
2013-11-06,100274,
2013-11-06,100275,
2013-11-06,100276,2.0
2013-11-06,100277,2.0
2013-11-06,100278,2.0
2013-11-06,100279,2.0
2013-11-06,100280,
2013-11-06,100281,
2013-11-06,100282,
2013-11-06,100283,
2013-11-06,100284,
2013-11-06,100285,
2013-11-06,100286,
2013-11-06,100287,
2013-11-06,100287,2.0
2013-11-06,100288,
2013-11-06,100288,2.0
2013-11-06,100298,2.0
2013-11-06,100299,2.0
2013-11-06,100305,
2013-11-06,100306,
2013-11-06,100307,
2013-11-06,100308,
2013-11-06,100313,
2013-11-06,100316,
2013-11-06,100317,
2013-11-06,100318,
2013-11-06,100319,
2013-11-06,100320,
2013-11-06,100321,
2013-11-06,100322,
2013-11-06,100323,
2013-11-06,100324,
2013-11-06,100325,
2013-11-06,100326,2.0
2013-11-06,100327,2.0
2013-11-06,100328,
2013-11-06,100329,
2013-11-06,100336,2.0
2013-11-06,100337,2.0
2013-11-06,100338,2.0
2013-11-06,100339,2.0
2013-11-06,100340,2.0
2013-11-06,100341,
2013-11-06,100342,
2013-11-06,100343,
2013-11-06,100344,
2013-11-06,100345,2.0
2013-11-06,100346,2.0
2013-11-06,100347,2.0
2013-11-06,100348,2.0
2013-11-06,100349,2.0
2013-11-06,100350,
2013-11-06,100351,
2013-11-06,100352,2.0
2013-11-06,100353,2.0
2013-11-06,100354,2.0
2013-11-06,100363,
2013-11-06,100364,
2013-11-06,100365,
2013-11-06,100366,
2013-11-06,100367,2.0
2013-11-06,100368,2.0
2013-11-06,100369,2.0
2013-11-06,100370,2.0
2013-11-06,100371,2.0
2013-11-06,100372,2.0
2013-11-06,100373,2.0
2013-11-06,100374,2.0
2013-11-06,100375,
2013-11-06,100376,
2013-11-06,100377,
2013-11-06,100378,
2013-11-06,100379,
2013-11-06,100381,
2013-11-06,100384,
2013-11-06,100385,
2013-11-06,100388,
2013-11-06,100392,2.0
2013-11-06,100393,
2013-11-06,100394,2.0
2013-11-06,100395,2.0
2013-11-06,100396,2.0
2013-11-06,100397,2.0
2013-11-06,100398,
2013-11-06,100399,2.0
2013-11-06,100400,2.0
2013-11-06,100401,
2013-11-06,100402,
2013-11-06,100403,
2013-11-06,100408,
2013-11-06,100409,
2013-11-06,100410,
2013-11-06,100411,
2013-11-06,100416,
2013-11-06,100417,2.0
2013-11-06,100424,
2013-11-06,100426,
2013-11-06,100427,
2013-11-06,100430,
2013-11-06,100431,
2013-11-06,100433,
2013-11-06,100435,
2013-11-06,100436,
2013-11-06,100445,
2013-11-06,100447,
2013-11-06,100448,
2013-11-06,100451,2.0
2013-11-06,100452,
2013-11-06,100453,
2013-11-06,100454,2.0
2013-11-06,100455,
2013-11-06,100456,
2013-11-06,100457,2.0
2013-11-06,100458,2.0
2013-11-06,100459,
2013-11-06,100460,
2013-11-06,100464,
2013-11-06,100469,2.0
2013-11-06,100470,2.0
2013-11-06,100471,2.0
2013-11-06,100472,2.0
2013-11-06,100473,
2013-11-06,100474,
2013-11-06,100475,
2013-11-06,100476,
2013-11-06,100477,
2013-11-06,100478,
2013-11-06,100485,
2013-11-06,100486,
2013-11-06,100487,
2013-11-06,100490,
2013-11-06,100491,
2013-11-06,100492,
2013-11-06,100493,
2013-11-06,100503,2.0
2013-11-06,100504,2.0
2013-11-06,100505,
2013-11-06,100506,
2013-11-06,100507,
2013-11-06,100508,
2013-11-06,100512,
2013-11-06,100513,
