service_id,date,exception_type
C93599AHCSzN-041,20250529,1
C93599AHCSzN-041,20250602,1
C93599AHCSzN-041,20250603,1
C93599AHCSzN-041,20250604,1
C93599AHCSzN-041,20250605,1
C93599AHCSzN-041,20250610,1
C93599AHCSzN-041,20250611,1
C93599AHCSzN-041,20250612,1
C93599AHCSzN-041,20250616,1
C93599AHCSzN-041,20250617,1
C93599AHCSzN-041,20250618,1
C93599AHCSzN-041,20250619,1
C93637K1HPSIM-021,20250517,1
C93637K1HPSIM-021,20250623,1
C93637K1HPSIM-021,20250624,1
C93637K1HPSIM-021,20250625,1
C93637K1HPSIM-021,20250626,1
C93637K1HPSIM-021,20250627,1
C93650APPSzN-041,20250523,1
C93650APPSzN-041,20250530,1
C93650APPSzN-041,20250606,1
C93650APPSzN-041,20250613,1
C93650APPSzN-041,20250620,1
C93655K2HPSIM-021,20250630,1
C93655K2HPSIM-021,20250701,1
C93685K1HPSzN-041,20250623,1
C93685K1HPSzN-041,20250624,1
C93685K1HPSzN-041,20250625,1
C93685K1HPSzN-041,20250626,1
C93685K1HPSzN-041,20250627,1
C93685K1HPSzN-041,20250630,1
C93685K1HPSzN-041,20250701,1
C93723ÜNVVKVA-011,20250608,1
C93723ÜNVVKVA-011,20250609,1
C93755AHCCsZ-091,20250526,1
C93755AHCCsZ-091,20250527,1
C93755AHCCsZ-091,20250528,1
C93755AHCCsZ-091,20250529,1
C93755AHCCsZ-091,20250602,1
C93755AHCCsZ-091,20250603,1
C93755AHCCsZ-091,20250604,1
C93755AHCCsZ-091,20250605,1
C93755AHCCsZ-091,20250610,1
C93755AHCCsZ-091,20250611,1
C93755AHCCsZ-091,20250612,1
C93755AHCCsZ-091,20250616,1
C93755AHCCsZ-091,20250617,1
C93755AHCCsZ-091,20250618,1
C93755AHCCsZ-091,20250619,1
C93803K1HPNR-0011,20250623,1
C93803K1HPNR-0011,20250624,1
C93803K1HPNR-0011,20250625,1
C93803K1HPNR-0011,20250626,1
C93803K1HPNR-0011,20250627,1
C93803K1HPNR-0011,20250630,1
C93803K1HPNR-0011,20250701,1
C93803K1VCNR-0011,20250622,1
C93803K1VCNR-0011,20250623,1
C93803K1VCNR-0011,20250624,1
C93803K1VCNR-0011,20250625,1
C93803K1VCNR-0011,20250626,1
C93803K1VCNR-0011,20250629,1
C93803K1VCNR-0011,20250630,1
C93831AVVNR-0031,20250518,1
C93836AHCFA-0021,20250519,1
C93836AHCFA-0021,20250520,1
C93836AHCFA-0021,20250521,1
C93836AHCFA-0021,20250522,1
C93836AHCFA-0021,20250526,1
C93836AHCFA-0021,20250527,1
C93836AHCFA-0021,20250528,1
C93836AHCFA-0021,20250529,1
C93836AHCFA-0021,20250602,1
C93836AHCFA-0021,20250603,1
C93836AHCFA-0021,20250604,1
C93836AHCFA-0021,20250605,1
C93836AHCFA-0021,20250610,1
C93836AHCFA-0021,20250611,1
C93836AHCFA-0021,20250612,1
C93836AHCFA-0021,20250616,1
C93836AHCFA-0021,20250617,1
C93836AHCFA-0021,20250618,1
C93836AHCFA-0021,20250619,1
C93837AHPFA-0011,20250519,1
C93837AHPFA-0011,20250520,1
C93837AHPFA-0011,20250521,1
C93837AHPFA-0011,20250522,1
C93837AHPFA-0011,20250523,1
C93837AHPFA-0011,20250526,1
C93837AHPFA-0011,20250527,1
C93837AHPFA-0011,20250528,1
C93837AHPFA-0011,20250529,1
C93837AHPFA-0011,20250530,1
C93837AHPFA-0011,20250602,1
C93837AHPFA-0011,20250603,1
C93837AHPFA-0011,20250604,1
C93837AHPFA-0011,20250605,1
C93837AHPFA-0011,20250606,1
C93837AHPFA-0011,20250610,1
C93837AHPFA-0011,20250611,1
C93837AHPFA-0011,20250612,1
C93837AHPFA-0011,20250613,1
C93837AHPFA-0011,20250616,1
C93837AHPFA-0011,20250617,1
C93837AHPFA-0011,20250618,1
C93837AHPFA-0011,20250619,1
C93837AHPFA-0011,20250620,1
C93840APPFA-0021,20250523,1
C93840APPFA-0021,20250530,1
C93840APPFA-0021,20250606,1
C93840APPFA-0021,20250613,1
C93840APPFA-0021,20250620,1
C93846ACSCsZ-091,20250522,1
C93846ACSCsZ-091,20250529,1
C93846ACSCsZ-091,20250605,1
C93846ACSCsZ-091,20250612,1
C93846ACSCsZ-091,20250619,1
C93846APPCsZ-091,20250523,1
C93846APPCsZ-091,20250530,1
C93846APPCsZ-091,20250606,1
C93846APPCsZ-091,20250613,1
C93846APPCsZ-091,20250620,1
C93847AHCFA-0021,20250519,1
C93847AHCFA-0021,20250520,1
C93847AHCFA-0021,20250521,1
C93847AHCFA-0021,20250522,1
C93847AHCFA-0021,20250526,1
C93847AHCFA-0021,20250527,1
C93847AHCFA-0021,20250528,1
C93847AHCFA-0021,20250529,1
C93847AHCFA-0021,20250602,1
C93847AHCFA-0021,20250603,1
C93847AHCFA-0021,20250604,1
C93847AHCFA-0021,20250605,1
C93847AHCFA-0021,20250610,1
C93847AHCFA-0021,20250611,1
C93847AHCFA-0021,20250612,1
C93847AHCFA-0021,20250616,1
C93847AHCFA-0021,20250617,1
C93847AHCFA-0021,20250618,1
C93847AHCFA-0021,20250619,1
C93851ASZFA-0021,20250524,1
C93851ASZFA-0021,20250531,1
C93851ASZFA-0021,20250607,1
C93851ASZFA-0021,20250614,1
C93851ASZFA-0021,20250621,1
C93851ASZFA-0021,20250628,1
C93852ASZFA-0011,20250524,1
C93852ASZFA-0011,20250531,1
C93852ASZFA-0011,20250607,1
C93852ASZFA-0011,20250614,1
C93852ASZFA-0011,20250621,1
C93852ASZFA-0011,20250628,1
C93853AVVFA-0011,20250518,1
C93853AVVFA-0011,20250525,1
C93853AVVFA-0011,20250601,1
C93853AVVFA-0011,20250608,1
C93853AVVFA-0011,20250609,1
C93853AVVFA-0011,20250615,1
C93853AVVFA-0011,20250622,1
C93853AVVFA-0011,20250629,1
C93855AHCNDO-011,20250519,1
C93855AHCNDO-011,20250520,1
C93855AHCNDO-011,20250521,1
C93855AHCNDO-011,20250526,1
C93855AHCNDO-011,20250527,1
C93855AHCNDO-011,20250528,1
C93855AHCNDO-011,20250529,1
C93855AHCNDO-011,20250602,1
C93855AHCNDO-011,20250603,1
C93855AHCNDO-011,20250604,1
C93855AHCNDO-011,20250605,1
C93855AHCNDO-011,20250610,1
C93855AHCNDO-011,20250611,1
C93855AHCNDO-011,20250612,1
C93855AHCNDO-011,20250616,1
C93855AHCNDO-011,20250617,1
C93855AHCNDO-011,20250618,1
C93855AHCNDO-011,20250619,1
C93856APPCsZ-091,20250523,1
C93856APPCsZ-091,20250530,1
C93856APPCsZ-091,20250606,1
C93856APPCsZ-091,20250613,1
C93856APPCsZ-091,20250620,1
C93857ASZFA-0011,20250524,1
C93857ASZFA-0011,20250531,1
C93857ASZFA-0011,20250607,1
C93857ASZFA-0011,20250614,1
C93857ASZFA-0011,20250621,1
C93857ASZFA-0011,20250628,1
C93859APPNDO-011,20250606,1
C93859APPNDO-011,20250613,1
C93859APPNDO-011,20250620,1
C93863ASZNDO-011,20250531,1
C93863ASZNDO-011,20250607,1
C93863ASZNDO-011,20250614,1
C93863ASZNDO-011,20250621,1
C93863ASZNDO-011,20250628,1
C93867AVVNDO-011,20250518,1
C93867AVVNDO-011,20250601,1
C93867AVVNDO-011,20250608,1
C93867AVVNDO-011,20250609,1
C93867AVVNDO-011,20250615,1
C93867AVVNDO-011,20250622,1
C93867AVVNDO-011,20250629,1
C93872AHCNDO-011,20250519,1
C93872AHCNDO-011,20250520,1
C93872AHCNDO-011,20250521,1
C93872AHCNDO-011,20250526,1
C93872AHCNDO-011,20250527,1
C93872AHCNDO-011,20250528,1
C93872AHCNDO-011,20250529,1
C93872AHCNDO-011,20250602,1
C93872AHCNDO-011,20250603,1
C93872AHCNDO-011,20250604,1
C93872AHCNDO-011,20250605,1
C93872AHCNDO-011,20250610,1
C93872AHCNDO-011,20250611,1
C93872AHCNDO-011,20250612,1
C93872AHCNDO-011,20250616,1
C93872AHCNDO-011,20250617,1
C93872AHCNDO-011,20250618,1
C93872AHCNDO-011,20250619,1
C93874APPNDO-011,20250530,1
C93874APPNDO-011,20250606,1
C93874APPNDO-011,20250613,1
C93874APPNDO-011,20250620,1
C93923AHPKYM-011,20250519,1
C93923AHPKYM-011,20250520,1
C93923AHPKYM-011,20250521,1
C93923AHPKYM-011,20250522,1
C93923AHPKYM-011,20250523,1
C93923AHPKYM-011,20250526,1
C93923AHPKYM-011,20250527,1
C93923AHPKYM-011,20250528,1
C93923AHPKYM-011,20250529,1
C93923AHPKYM-011,20250530,1
C93927AHCKVA-011,20250519,1
C93927AHCKVA-011,20250520,1
C93927AHCKVA-011,20250521,1
C93927AHCKVA-011,20250522,1
C93927AHCKVA-011,20250526,1
C93927AHCKVA-011,20250527,1
C93927AHCKVA-011,20250528,1
C93927AHCKVA-011,20250529,1
C93927AHCKVA-011,20250602,1
C93927AHCKVA-011,20250603,1
C93927AHCKVA-011,20250604,1
C93927AHCKVA-011,20250605,1
C93927AHCKVA-011,20250610,1
C93927AHCKVA-011,20250611,1
C93927AHCKVA-011,20250612,1
C93927AHCKVA-011,20250616,1
C93927AHCKVA-011,20250617,1
C93927AHCKVA-011,20250618,1
C93927AHCKVA-011,20250619,1
C93974RA3HCKYM-011,20250519,1
C93974RA3HCKYM-011,20250520,1
C93974RA3HCKYM-011,20250521,1
C93974RA3HCKYM-011,20250522,1
C93974RA3HCKYM-011,20250526,1
C93974RA3HCKYM-011,20250527,1
C93974RA3HCKYM-011,20250528,1
C93974RA3HCKYM-011,20250529,1
C93974RA3HCKYM-011,20250602,1
C93974RA3HCKYM-011,20250603,1
C93974RA3HCKYM-011,20250604,1
C93974RA3HCKYM-011,20250605,1
C93974RA3HCKYM-011,20250610,1
C93974RA3HCKYM-011,20250611,1
C93974RA3HCKYM-011,20250612,1
C93974RA3HCKYM-011,20250616,1
C93974RA3HCKYM-011,20250617,1
C93974RA3HCKYM-011,20250618,1
C93974RA3HCKYM-011,20250619,1
C93975RA3PPKYM-011,20250523,1
C93975RA3PPKYM-011,20250530,1
C93975RA3PPKYM-011,20250606,1
C93975RA3PPKYM-011,20250613,1
C93975RA3PPKYM-011,20250620,1
C93981RK3HPKYM-011,20250517,1
C93981RK3HPKYM-011,20250623,1
C93981RK3HPKYM-011,20250624,1
C93981RK3HPKYM-011,20250625,1
C93981RK3HPKYM-011,20250626,1
C93981RK3HPKYM-011,20250627,1
C93981RK3HPKYM-011,20250630,1
C93998RA3SZKYM-011,20250524,1
C93998RA3SZKYM-011,20250531,1
C93998RA3SZKYM-011,20250607,1
C93998RA3SZKYM-011,20250614,1
C93998RA3SZKYM-011,20250621,1
C93998RA3SZKYM-011,20250628,1
C94001AHCNDO-011,20250519,1
C94001AHCNDO-011,20250520,1
C94001AHCNDO-011,20250521,1
C94001AHCNDO-011,20250526,1
C94001AHCNDO-011,20250527,1
C94001AHCNDO-011,20250528,1
C94001AHCNDO-011,20250529,1
C94001AHCNDO-011,20250602,1
C94001AHCNDO-011,20250603,1
C94001AHCNDO-011,20250604,1
C94001AHCNDO-011,20250605,1
C94001AHCNDO-011,20250610,1
C94001AHCNDO-011,20250611,1
C94001AHCNDO-011,20250612,1
C94001AHCNDO-011,20250616,1
C94001AHCNDO-011,20250617,1
C94001AHCNDO-011,20250618,1
C94001AHCNDO-011,20250619,1
C94006AHCNDO-011,20250519,1
C94006AHCNDO-011,20250520,1
C94006AHCNDO-011,20250521,1
C94006AHCNDO-011,20250522,1
C94006AHCNDO-011,20250526,1
C94006AHCNDO-011,20250527,1
C94006AHCNDO-011,20250528,1
C94006AHCNDO-011,20250529,1
C94006AHCNDO-011,20250602,1
C94006AHCNDO-011,20250603,1
C94006AHCNDO-011,20250604,1
C94006AHCNDO-011,20250605,1
C94006AHCNDO-011,20250610,1
C94006AHCNDO-011,20250611,1
C94006AHCNDO-011,20250612,1
C94006AHCNDO-011,20250616,1
C94006AHCNDO-011,20250617,1
C94006AHCNDO-011,20250618,1
C94006AHCNDO-011,20250619,1
C94007AHCNDO-011,20250519,1
C94007AHCNDO-011,20250520,1
C94007AHCNDO-011,20250521,1
C94007AHCNDO-011,20250522,1
C94007AHCNDO-011,20250527,1
C94007AHCNDO-011,20250528,1
C94007AHCNDO-011,20250529,1
C94007AHCNDO-011,20250602,1
C94007AHCNDO-011,20250603,1
C94007AHCNDO-011,20250604,1
C94007AHCNDO-011,20250605,1
C94007AHCNDO-011,20250610,1
C94007AHCNDO-011,20250611,1
C94007AHCNDO-011,20250612,1
C94007AHCNDO-011,20250616,1
C94007AHCNDO-011,20250617,1
C94007AHCNDO-011,20250618,1
C94007AHCNDO-011,20250619,1
C94011APPNDO-011,20250606,1
C94011APPNDO-011,20250613,1
C94011APPNDO-011,20250620,1
C94012APPNDO-011,20250523,1
C94012APPNDO-011,20250530,1
C94012APPNDO-011,20250606,1
C94012APPNDO-011,20250613,1
C94012APPNDO-011,20250620,1
C94018RA3VVKYM-011,20250518,1
C94018RA3VVKYM-011,20250525,1
C94018RA3VVKYM-011,20250601,1
C94018RA3VVKYM-011,20250608,1
C94018RA3VVKYM-011,20250609,1
C94018RA3VVKYM-011,20250615,1
C94018RA3VVKYM-011,20250622,1
C94018RA3VVKYM-011,20250629,1
C94020ASZNDO-011,20250531,1
C94020ASZNDO-011,20250607,1
C94020ASZNDO-011,20250614,1
C94020ASZNDO-011,20250621,1
C94020ASZNDO-011,20250628,1
C94021AVVNDO-011,20250518,1
C94021AVVNDO-011,20250601,1
C94021AVVNDO-011,20250608,1
C94021AVVNDO-011,20250609,1
C94021AVVNDO-011,20250615,1
C94021AVVNDO-011,20250622,1
C94021AVVNDO-011,20250629,1
C94040AHPKYM-011,20250519,1
C94040AHPKYM-011,20250520,1
C94040AHPKYM-011,20250521,1
C94040AHPKYM-011,20250522,1
C94040AHPKYM-011,20250523,1
C94040AHPKYM-011,20250526,1
C94040AHPKYM-011,20250527,1
C94040AHPKYM-011,20250528,1
C94040AHPKYM-011,20250529,1
C94040AHPKYM-011,20250530,1
C94040AHPKYM-011,20250602,1
C94040AHPKYM-011,20250603,1
C94040AHPKYM-011,20250604,1
C94040AHPKYM-011,20250605,1
C94040AHPKYM-011,20250606,1
C94040AHPKYM-011,20250610,1
C94040AHPKYM-011,20250611,1
C94040AHPKYM-011,20250612,1
C94040AHPKYM-011,20250613,1
C94040AHPKYM-011,20250616,1
C94040AHPKYM-011,20250617,1
C94040AHPKYM-011,20250618,1
C94040AHPKYM-011,20250619,1
C94040AHPKYM-011,20250620,1
C94041AHPKYM-011,20250519,1
C94041AHPKYM-011,20250520,1
C94041AHPKYM-011,20250521,1
C94041AHPKYM-011,20250522,1
C94041AHPKYM-011,20250523,1
C94041AHPKYM-011,20250526,1
C94041AHPKYM-011,20250527,1
C94041AHPKYM-011,20250528,1
C94041AHPKYM-011,20250529,1
C94041AHPKYM-011,20250530,1
C94041AHPKYM-011,20250602,1
C94041AHPKYM-011,20250603,1
C94041AHPKYM-011,20250604,1
C94041AHPKYM-011,20250605,1
C94041AHPKYM-011,20250606,1
C94041AHPKYM-011,20250610,1
C94041AHPKYM-011,20250611,1
C94041AHPKYM-011,20250612,1
C94041AHPKYM-011,20250613,1
C94041AHPKYM-011,20250616,1
C94041AHPKYM-011,20250617,1
C94041AHPKYM-011,20250618,1
C94041AHPKYM-011,20250619,1
C94041AHPKYM-011,20250620,1
C94057AHCNDO-011,20250519,1
C94057AHCNDO-011,20250520,1
C94057AHCNDO-011,20250521,1
C94057AHCNDO-011,20250522,1
C94057AHCNDO-011,20250526,1
C94057AHCNDO-011,20250527,1
C94057AHCNDO-011,20250528,1
C94057AHCNDO-011,20250529,1
C94057AHCNDO-011,20250602,1
C94057AHCNDO-011,20250603,1
C94057AHCNDO-011,20250604,1
C94057AHCNDO-011,20250605,1
C94057AHCNDO-011,20250610,1
C94057AHCNDO-011,20250611,1
C94057AHCNDO-011,20250612,1
C94057AHCNDO-011,20250616,1
C94057AHCNDO-011,20250617,1
C94057AHCNDO-011,20250618,1
C94057AHCNDO-011,20250619,1
C94060APPNDO-011,20250523,1
C94060APPNDO-011,20250530,1
C94060APPNDO-011,20250606,1
C94060APPNDO-011,20250613,1
C94060APPNDO-011,20250620,1
C94070ASZHM-0011,20250524,1
C94070ASZHM-0011,20250531,1
C94070ASZHM-0011,20250607,1
C94070ASZHM-0011,20250614,1
C94070ASZHM-0011,20250621,1
C94070ASZHM-0011,20250628,1
C94072RA1HCMAA-021,20250519,1
C94072RA1HCMAA-021,20250520,1
C94072RA1HCMAA-021,20250521,1
C94072RA1HCMAA-021,20250522,1
C94072RA1HCMAA-021,20250529,1
C94073APPMAA-061,20250530,1
C94083AHCSzN-051,20250519,1
C94083AHCSzN-051,20250520,1
C94083AHCSzN-051,20250521,1
C94083AHCSzN-051,20250522,1
C94083AHCSzN-051,20250526,1
C94083AHCSzN-051,20250527,1
C94083AHCSzN-051,20250528,1
C94083AHCSzN-051,20250529,1
C94083AHCSzN-051,20250602,1
C94083AHCSzN-051,20250603,1
C94083AHCSzN-051,20250604,1
C94083AHCSzN-051,20250605,1
C94083AHCSzN-051,20250610,1
C94083AHCSzN-051,20250611,1
C94083AHCSzN-051,20250612,1
C94083AHCSzN-051,20250616,1
C94083AHCSzN-051,20250617,1
C94083AHCSzN-051,20250618,1
C94083AHCSzN-051,20250619,1
C94088AHCSzN-111,20250519,1
C94088AHCSzN-111,20250520,1
C94088AHCSzN-111,20250521,1
C94088AHCSzN-111,20250522,1
C94088AHCSzN-111,20250526,1
C94088AHCSzN-111,20250527,1
C94088AHCSzN-111,20250528,1
C94088AHCSzN-111,20250529,1
C94089APPKYM-021,20250523,1
C94089APPKYM-021,20250530,1
C94089APPKYM-021,20250606,1
C94089APPKYM-021,20250613,1
C94089APPKYM-021,20250620,1
C94108AHCMAA-091,20250519,1
C94108AHCMAA-091,20250520,1
C94108AHCMAA-091,20250521,1
C94108AHCMAA-091,20250522,1
C94108AHCMAA-091,20250526,1
C94108AHCMAA-091,20250527,1
C94108AHCMAA-091,20250528,1
C94108AHCMAA-091,20250529,1
C94108AHCMAA-091,20250602,1
C94108AHCMAA-091,20250603,1
C94108AHCMAA-091,20250604,1
C94108AHCMAA-091,20250605,1
C94108AHCMAA-091,20250610,1
C94108AHCMAA-091,20250611,1
C94108AHCMAA-091,20250612,1
C94108AHCMAA-091,20250616,1
C94108AHCMAA-091,20250617,1
C94108AHCMAA-091,20250618,1
C94108AHCMAA-091,20250619,1
C94109APPMAA-091,20250523,1
C94109APPMAA-091,20250530,1
C94109APPMAA-091,20250606,1
C94109APPMAA-091,20250613,1
C94109APPMAA-091,20250620,1
C94110K1HPMAA-091,20250517,1
C94110K1HPMAA-091,20250623,1
C94110K1HPMAA-091,20250624,1
C94110K1HPMAA-091,20250625,1
C94110K1HPMAA-091,20250626,1
C94110K1HPMAA-091,20250627,1
C94110K1HPMAA-091,20250630,1
C94110K1HPMAA-091,20250701,1
C94111ASZMAA-091,20250524,1
C94111ASZMAA-091,20250531,1
C94111ASZMAA-091,20250607,1
C94111ASZMAA-091,20250614,1
C94111ASZMAA-091,20250621,1
C94111ASZMAA-091,20250628,1
C94112AVVMAA-091,20250518,1
C94112AVVMAA-091,20250525,1
C94112AVVMAA-091,20250601,1
C94112AVVMAA-091,20250608,1
C94112AVVMAA-091,20250609,1
C94112AVVMAA-091,20250615,1
C94112AVVMAA-091,20250622,1
C94112AVVMAA-091,20250629,1
C94115AHPMAA-051,20250519,1
C94115AHPMAA-051,20250520,1
C94115AHPMAA-051,20250521,1
C94115AHPMAA-051,20250522,1
C94115AHPMAA-051,20250523,1
C94115AHPMAA-051,20250526,1
C94115AHPMAA-051,20250527,1
C94115AHPMAA-051,20250528,1
C94115AHPMAA-051,20250529,1
C94115AHPMAA-051,20250530,1
C94115AHPMAA-051,20250602,1
C94115AHPMAA-051,20250603,1
C94115AHPMAA-051,20250604,1
C94115AHPMAA-051,20250605,1
C94115AHPMAA-051,20250606,1
C94115AHPMAA-051,20250610,1
C94115AHPMAA-051,20250611,1
C94115AHPMAA-051,20250612,1
C94115AHPMAA-051,20250613,1
C94115AHPMAA-051,20250616,1
C94115AHPMAA-051,20250617,1
C94115AHPMAA-051,20250618,1
C94115AHPMAA-051,20250619,1
C94115AHPMAA-051,20250620,1
C94115AVCMAA-051,20250518,1
C94115AVCMAA-051,20250519,1
C94115AVCMAA-051,20250520,1
C94115AVCMAA-051,20250521,1
C94115AVCMAA-051,20250522,1
C94115AVCMAA-051,20250525,1
C94115AVCMAA-051,20250526,1
C94115AVCMAA-051,20250527,1
C94115AVCMAA-051,20250528,1
C94115AVCMAA-051,20250529,1
C94115AVCMAA-051,20250601,1
C94115AVCMAA-051,20250602,1
C94115AVCMAA-051,20250603,1
C94115AVCMAA-051,20250604,1
C94115AVCMAA-051,20250605,1
C94115AVCMAA-051,20250609,1
C94115AVCMAA-051,20250610,1
C94115AVCMAA-051,20250611,1
C94115AVCMAA-051,20250612,1
C94115AVCMAA-051,20250615,1
C94115AVCMAA-051,20250616,1
C94115AVCMAA-051,20250617,1
C94115AVCMAA-051,20250618,1
C94115AVCMAA-051,20250619,1
C94121AVVNDO-011,20250518,1
C94121AVVNDO-011,20250601,1
C94121AVVNDO-011,20250608,1
C94121AVVNDO-011,20250609,1
C94121AVVNDO-011,20250615,1
C94121AVVNDO-011,20250622,1
C94121AVVNDO-011,20250629,1
C94129AHPMAA-031,20250519,1
C94129AHPMAA-031,20250520,1
C94129AHPMAA-031,20250521,1
C94129AHPMAA-031,20250522,1
C94129AHPMAA-031,20250523,1
C94129AHPMAA-031,20250526,1
C94129AHPMAA-031,20250527,1
C94129AHPMAA-031,20250528,1
C94129AHPMAA-031,20250529,1
C94129AHPMAA-031,20250530,1
C94129AHPMAA-031,20250602,1
C94129AHPMAA-031,20250603,1
C94129AHPMAA-031,20250604,1
C94129AHPMAA-031,20250605,1
C94129AHPMAA-031,20250606,1
C94129AHPMAA-031,20250610,1
C94129AHPMAA-031,20250611,1
C94129AHPMAA-031,20250612,1
C94129AHPMAA-031,20250613,1
C94129AHPMAA-031,20250616,1
C94129AHPMAA-031,20250617,1
C94129AHPMAA-031,20250618,1
C94129AHPMAA-031,20250619,1
C94129AHPMAA-031,20250620,1
C94129AVCMAA-031,20250518,1
C94129AVCMAA-031,20250519,1
C94129AVCMAA-031,20250520,1
C94129AVCMAA-031,20250521,1
C94129AVCMAA-031,20250522,1
C94129AVCMAA-031,20250525,1
C94129AVCMAA-031,20250526,1
C94129AVCMAA-031,20250527,1
C94129AVCMAA-031,20250528,1
C94129AVCMAA-031,20250529,1
C94129AVCMAA-031,20250601,1
C94129AVCMAA-031,20250602,1
C94129AVCMAA-031,20250603,1
C94129AVCMAA-031,20250604,1
C94129AVCMAA-031,20250605,1
C94129AVCMAA-031,20250609,1
C94129AVCMAA-031,20250610,1
C94129AVCMAA-031,20250611,1
C94129AVCMAA-031,20250612,1
C94129AVCMAA-031,20250615,1
C94129AVCMAA-031,20250616,1
C94129AVCMAA-031,20250617,1
C94129AVCMAA-031,20250618,1
C94129AVCMAA-031,20250619,1
C94137AHCNDO-011,20250519,1
C94137AHCNDO-011,20250520,1
C94137AHCNDO-011,20250521,1
C94137AHCNDO-011,20250522,1
C94137AHCNDO-011,20250526,1
C94137AHCNDO-011,20250527,1
C94137AHCNDO-011,20250528,1
C94137AHCNDO-011,20250529,1
C94137AHCNDO-011,20250602,1
C94137AHCNDO-011,20250603,1
C94137AHCNDO-011,20250604,1
C94137AHCNDO-011,20250605,1
C94137AHCNDO-011,20250610,1
C94137AHCNDO-011,20250611,1
C94137AHCNDO-011,20250612,1
C94137AHCNDO-011,20250616,1
C94137AHCNDO-011,20250617,1
C94137AHCNDO-011,20250618,1
C94137AHCNDO-011,20250619,1
C94159ASZHM-0011,20250524,1
C94159ASZHM-0011,20250531,1
C94159ASZHM-0011,20250607,1
C94159ASZHM-0011,20250614,1
C94159ASZHM-0011,20250621,1
C94159ASZHM-0011,20250628,1
C94162AVVHM-0011,20250518,1
C94162AVVHM-0011,20250525,1
C94162AVVHM-0011,20250601,1
C94162AVVHM-0011,20250608,1
C94162AVVHM-0011,20250609,1
C94162AVVHM-0011,20250615,1
C94162AVVHM-0011,20250622,1
C94162AVVHM-0011,20250629,1
C94172ASVKYM-011,20250518,1
C94172ASVKYM-011,20250524,1
C94172ASVKYM-011,20250525,1
C94172ASVKYM-011,20250531,1
C94172ASVKYM-011,20250601,1
C94172ASVKYM-011,20250607,1
C94172ASVKYM-011,20250608,1
C94172ASVKYM-011,20250609,1
C94172ASVKYM-011,20250614,1
C94172ASVKYM-011,20250615,1
C94172ASVKYM-011,20250621,1
C94172ASVKYM-011,20250622,1
C94172ASVKYM-011,20250628,1
C94172ASVKYM-011,20250629,1
C94177ASVKYM-011,20250518,1
C94177ASVKYM-011,20250524,1
C94177ASVKYM-011,20250525,1
C94177ASVKYM-011,20250531,1
C94177ASVKYM-011,20250601,1
C94177ASVKYM-011,20250607,1
C94177ASVKYM-011,20250608,1
C94177ASVKYM-011,20250609,1
C94177ASVKYM-011,20250614,1
C94177ASVKYM-011,20250615,1
C94177ASVKYM-011,20250621,1
C94177ASVKYM-011,20250622,1
C94177ASVKYM-011,20250628,1
C94177ASVKYM-011,20250629,1
C94182AHCKYM-031,20250519,1
C94182AHCKYM-031,20250520,1
C94182AHCKYM-031,20250521,1
C94182AHCKYM-031,20250522,1
C94182AHCKYM-031,20250526,1
C94182AHCKYM-031,20250527,1
C94182AHCKYM-031,20250528,1
C94182AHCKYM-031,20250529,1
C94182AHCKYM-031,20250602,1
C94182AHCKYM-031,20250603,1
C94182AHCKYM-031,20250604,1
C94182AHCKYM-031,20250605,1
C94182AHCKYM-031,20250610,1
C94182AHCKYM-031,20250611,1
C94182AHCKYM-031,20250612,1
C94182AHCKYM-031,20250616,1
C94182AHCKYM-031,20250617,1
C94182AHCKYM-031,20250618,1
C94182AHCKYM-031,20250619,1
C94197K1HCFA-0021,20250623,1
C94197K1HCFA-0021,20250624,1
C94197K1HCFA-0021,20250625,1
C94197K1HCFA-0021,20250626,1
C94197K1HCFA-0021,20250630,1
C94197K1HCFA-0021,20250701,1
C94198K1HPFA-0011,20250517,1
C94198K1HPFA-0011,20250623,1
C94198K1HPFA-0011,20250624,1
C94198K1HPFA-0011,20250625,1
C94198K1HPFA-0011,20250626,1
C94198K1HPFA-0011,20250627,1
C94198K1HPFA-0011,20250630,1
C94198K1HPFA-0011,20250701,1
C94199K1PPFA-0021,20250517,1
C94199K1PPFA-0021,20250627,1
C94207AVVNR-0011,20250601,1
C94207AVVNR-0011,20250608,1
C94207AVVNR-0011,20250609,1
C94207AVVNR-0011,20250615,1
C94207AVVNR-0011,20250622,1
C94207AVVNR-0011,20250629,1
C94213AHPSZB-011,20250519,1
C94213AHPSZB-011,20250520,1
C94213AHPSZB-011,20250521,1
C94213AHPSZB-011,20250522,1
C94213AHPSZB-011,20250523,1
C94213AHPSZB-011,20250526,1
C94213AHPSZB-011,20250527,1
C94213AHPSZB-011,20250528,1
C94213AHPSZB-011,20250529,1
C94213AHPSZB-011,20250530,1
C94213AHPSZB-011,20250602,1
C94213AHPSZB-011,20250603,1
C94213AHPSZB-011,20250604,1
C94213AHPSZB-011,20250605,1
C94213AHPSZB-011,20250606,1
C94213AHPSZB-011,20250610,1
C94213AHPSZB-011,20250611,1
C94213AHPSZB-011,20250612,1
C94213AHPSZB-011,20250613,1
C94213AHPSZB-011,20250616,1
C94213AHPSZB-011,20250617,1
C94213AHPSZB-011,20250618,1
C94213AHPSZB-011,20250619,1
C94213AHPSZB-011,20250620,1
C94227K1HCFA-0021,20250623,1
C94227K1HCFA-0021,20250624,1
